output_csv,sequence_length,count,sequence_ids
output/4400_45_ach_unfall_was/voices/4400_45_ach_unfall_was_voice-1.csv,6,2,"3,15"
output/4400_45_ach_unfall_was/voices/4400_45_ach_unfall_was_voice-1.csv,7,2,"7,10"
output/4400_45_ach_unfall_was/voices/4400_45_ach_unfall_was_voice-1.csv,8,1,6
output/4400_45_ach_unfall_was/voices/4400_45_ach_unfall_was_voice-1_fourstep.csv,4,3,"0,4,17"
output/4400_45_ach_unfall_was/voices/4400_45_ach_unfall_was_voice-0.csv,1,1,13
output/4400_45_ach_unfall_was/voices/4400_45_ach_unfall_was_voice-0.csv,2,3,"5,7,19"
output/4400_45_ach_unfall_was/voices/4400_45_ach_unfall_was_voice-0.csv,3,8,"2,3,11,14,16,17,20,21"
output/4400_45_ach_unfall_was/voices/4400_45_ach_unfall_was_voice-0.csv,4,5,"0,6,8,9,18"
output/4400_45_ach_unfall_was/voices/4400_45_ach_unfall_was_voice-0.csv,5,1,10
output/4400_45_ach_unfall_was/voices/4400_45_ach_unfall_was_voice-0.csv,6,3,"1,4,12"
output/4400_45_ach_unfall_was/voices/4400_45_ach_unfall_was_voice-0.csv,8,1,15
output/4400_45_ach_unfall_was/voices/4400_45_ach_unfall_was_voice-0_fourstep.csv,4,4,"0,6,8,18"
output/4400_45_ach_unfall_was/voices/4400_45_ach_unfall_was_voice-2.csv,2,1,1
output/4400_45_ach_unfall_was/voices/4400_45_ach_unfall_was_voice-2.csv,3,1,0
output/4400_45_ach_unfall_was/voices/4400_45_ach_unfall_was_voice-2.csv,15,1,2
output/4400_45_ach_unfall_was/4400_45_ach_unfall_was_voices_merged.csv,1,1,42
output/4400_45_ach_unfall_was/4400_45_ach_unfall_was_voices_merged.csv,2,8,"6,13,19,23,34,36,48,52"
output/4400_45_ach_unfall_was/4400_45_ach_unfall_was_voices_merged.csv,3,14,"12,16,22,25,27,31,32,40,43,45,46,49,50,51"
output/4400_45_ach_unfall_was/4400_45_ach_unfall_was_voices_merged.csv,4,15,"0,1,2,3,5,7,10,11,15,28,29,35,37,38,47"
output/4400_45_ach_unfall_was/4400_45_ach_unfall_was_voices_merged.csv,5,4,"9,20,24,39"
output/4400_45_ach_unfall_was/4400_45_ach_unfall_was_voices_merged.csv,6,7,"4,8,14,26,30,33,41"
output/4400_45_ach_unfall_was/4400_45_ach_unfall_was_voices_merged.csv,7,2,"18,21"
output/4400_45_ach_unfall_was/4400_45_ach_unfall_was_voices_merged.csv,8,2,"17,44"
output/4400_45_ach_unfall_was/4400_45_ach_unfall_was_voices_merged.csv,15,1,53
output/4400_45_ach_unfall_was/fourstep/4400_45_ach_unfall_was_voices_merged_fourstep.csv,4,14,"0,1,2,3,5,7,10,11,15,28,29,35,37,47"
