note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;sequence_id_voice;four_step_comment
1351;45;1/16;3135/16;713;5;ornamentation;0;19;False;3;[monotonic_perfect_fifth_0_3]
1352;43;1/4;196;714;5;match;3;19;True;3;[monotonic_perfect_fifth_0_3]
1372;53;1/8;1581/8;728;5;ornamentation;0;21;True;5;[monotonic_perfect_fifth_0_4]
1373;55;1/16;791/4;729;5;ornamentation;0;21;False;5;[monotonic_perfect_fifth_0_4]
1374;53;1/16;3165/16;730;5;ornamentation;0;21;False;5;[monotonic_perfect_fifth_0_4]
1375;52;1/16;1583/8;731;5;ornamentation;0;21;False;5;[monotonic_perfect_fifth_0_4]
1376;50;1/16;3167/16;732;5;ornamentation;0;21;False;5;[monotonic_perfect_fifth_0_4]
1377;48;1/4;198;733;5;match;4;21;True;5;[monotonic_perfect_fifth_0_4]
400;59;1/4;251/4;214;3;ornamentation;0;22;True;0;[non_monotonic]
402;60;1/8;63;215;3;match;0;22;False;0;[non_monotonic]
403;59;1/8;505/8;216;3;ornamentation;0;22;False;0;[non_monotonic]
404;60;1/8;253/4;217;3;ornamentation;0;22;False;0;[non_monotonic]
405;62;1/8;507/8;218;3;ornamentation;0;22;False;0;[non_monotonic]
407;60;1/4;127/2;219;3;repetition;0;22;True;0;[non_monotonic]
1306;59;1/2;191;688;3;repetition;1;27;True;5;[monotonic]
1334;69;1/8;777/4;697;3;ornamentation;0;27;False;5;[monotonic]
1335;67;1/8;1555/8;698;3;ornamentation;0;27;False;5;[monotonic]
1336;65;1/8;389/2;699;3;ornamentation;0;27;False;5;[monotonic]
1337;64;1/8;1557/8;700;3;ornamentation;0;27;False;5;[monotonic]
1338;65;1/16;779/4;701;3;ornamentation;0;27;True;5;[monotonic]
1337;64;1/8;1557/8;700;3;ornamentation;0;28;True;6;[monotonic]
1338;65;1/16;779/4;701;3;ornamentation;0;28;False;6;[monotonic]
1339;64;1/16;3117/16;702;3;ornamentation;0;28;False;6;[monotonic]
1340;62;1/16;1559/8;703;3;ornamentation;0;28;False;6;[monotonic]
1341;60;1/16;3119/16;704;3;ornamentation;0;28;False;6;[monotonic]
1343;59;1/4;195;705;3;repetition;0;28;True;6;[monotonic]
1353;59;1/4;196;714;3;repetition;2;29;True;7;[monotonic]
1356;66;1/8;785/4;715;3;ornamentation;0;29;False;7;[monotonic]
1357;64;1/8;1571/8;716;3;ornamentation;0;29;False;7;[monotonic]
1358;62;1/8;393/2;717;3;ornamentation;0;29;False;7;[monotonic]
1359;60;1/8;1573/8;718;3;ornamentation;0;29;False;7;[monotonic]
1360;62;1/16;787/4;719;3;ornamentation;0;29;True;7;[monotonic]
1359;60;1/8;1573/8;718;3;ornamentation;0;30;True;8;[monotonic_perfect_fifth_0_2]
1360;62;1/16;787/4;719;3;ornamentation;0;30;False;8;[monotonic_perfect_fifth_0_2]
1361;60;1/16;3149/16;720;3;ornamentation;0;30;False;8;[monotonic_perfect_fifth_0_2]
1362;59;1/16;1575/8;721;3;ornamentation;0;30;False;8;[monotonic_perfect_fifth_0_2]
1363;57;1/16;3151/16;722;3;ornamentation;0;30;False;8;[monotonic_perfect_fifth_0_2]
1365;55;1/8;197;723;3;match;2;30;True;8;[monotonic_perfect_fifth_0_2]
1438;59;1/4;205;761;3;match;2;31;True;9;[non_monotonic]
1441;57;1/8;821/4;762;3;ornamentation;0;31;False;9;[non_monotonic]
1442;59;1/8;1643/8;763;3;ornamentation;0;31;False;9;[non_monotonic]
1443;60;1/8;411/2;764;3;ornamentation;0;31;False;9;[non_monotonic]
1444;59;1/8;1645/8;765;3;ornamentation;0;31;False;9;[non_monotonic]
1445;60;1/16;823/4;766;3;ornamentation;0;31;True;9;[non_monotonic]
1444;59;1/8;1645/8;765;3;ornamentation;0;32;True;10;[monotonic]
1445;60;1/16;823/4;766;3;ornamentation;0;32;False;10;[monotonic]
1446;59;1/16;3293/16;767;3;ornamentation;0;32;False;10;[monotonic]
1447;57;1/16;1647/8;768;3;ornamentation;0;32;False;10;[monotonic]
1448;55;1/16;3295/16;769;3;ornamentation;0;32;False;10;[monotonic]
1450;57;1/4;206;770;3;match;1;32;True;10;[monotonic]
1030;50;1/4;151;533;4;match;1;35;True;2;[non_monotonic]
1044;57;1/8;613/4;542;4;ornamentation;0;35;False;2;[non_monotonic]
1045;59;1/8;1227/8;543;4;ornamentation;0;35;False;2;[non_monotonic]
1046;60;1/8;307/2;544;4;ornamentation;0;35;False;2;[non_monotonic]
1047;59;1/8;1229/8;545;4;ornamentation;0;35;False;2;[non_monotonic]
1048;60;1/16;615/4;546;4;ornamentation;0;35;True;2;[non_monotonic]
1047;59;1/8;1229/8;545;4;ornamentation;0;36;True;3;[monotonic]
1048;60;1/16;615/4;546;4;ornamentation;0;36;False;3;[monotonic]
1049;59;1/16;2461/16;547;4;ornamentation;0;36;False;3;[monotonic]
1050;57;1/16;1231/8;548;4;ornamentation;0;36;False;3;[monotonic]
1051;55;1/16;2463/16;549;4;ornamentation;0;36;False;3;[monotonic]
1052;54;1/4;154;550;4;ficta;1;36;True;3;[monotonic]
