note;pitch;duration;onset;chord;voice;category;voice_tab;sequence_id;is_context;sequence_id_voice;four_step_comment
952;58;1/16;1257/16;545;1;ornamentation;0;40;True;22;[monotonic]
953;60;1/32;629/8;546;1;ornamentation;0;40;False;22;[monotonic]
954;58;1/32;2517/32;547;1;ornamentation;0;40;False;22;[monotonic]
955;57;1/32;1259/16;548;1;ornamentation;0;40;False;22;[monotonic]
956;55;1/32;2519/32;549;1;ornamentation;0;40;False;22;[monotonic]
958;57;1/4;315/4;550;1;match;0;40;True;22;[monotonic]
966;55;1/8;317/4;556;1;match;0;41;True;23;[non_monotonic]
967;57;1/32;635/8;557;1;ornamentation;0;41;False;23;[non_monotonic]
968;55;1/32;2541/32;558;1;ornamentation;0;41;False;23;[non_monotonic]
969;53;1/32;1271/16;559;1;ornamentation;0;41;False;23;[non_monotonic]
970;55;1/32;2543/32;560;1;ornamentation;0;41;False;23;[non_monotonic]
972;57;1/8;159/2;561;1;match;0;41;True;23;[non_monotonic]
169;62;1/4;17;127;2;match;2;51;True;0;[monotonic]
194;62;1/16;39/2;143;2;ornamentation;0;51;False;0;[monotonic]
195;64;1/16;313/16;144;2;ornamentation;0;51;False;0;[monotonic]
196;65;1/16;157/8;145;2;ornamentation;0;51;False;0;[monotonic]
197;67;1/16;315/16;146;2;ornamentation;0;51;False;0;[monotonic]
200;65;1/4;79/4;147;2;match;2;51;True;0;[monotonic]
483;58;1/8;177/4;285;2;match;1;56;True;5;[non_monotonic]
485;60;1/32;355/8;286;2;ornamentation;0;56;False;5;[non_monotonic]
486;58;1/32;1421/32;287;2;ornamentation;0;56;False;5;[non_monotonic]
487;57;1/32;711/16;288;2;ornamentation;0;56;False;5;[non_monotonic]
488;58;1/32;1423/32;289;2;ornamentation;0;56;False;5;[non_monotonic]
489;60;1/8;89/2;290;2;match;0;56;True;5;[non_monotonic]
560;64;1/8;51;332;2;match;1;57;True;6;[non_monotonic]
562;65;1/32;409/8;333;2;ornamentation;0;57;False;6;[non_monotonic]
563;64;1/32;1637/32;334;2;ornamentation;0;57;False;6;[non_monotonic]
564;62;1/32;819/16;335;2;ornamentation;0;57;False;6;[non_monotonic]
565;64;1/32;1639/32;336;2;ornamentation;0;57;False;6;[non_monotonic]
566;65;1/8;205/4;337;2;match;0;57;True;6;[non_monotonic]
630;57;1/16;893/16;368;2;ornamentation;0;59;True;8;[monotonic_perfect_fifth_0_1]
631;58;1/32;447/8;369;2;ornamentation;0;59;False;8;[monotonic_perfect_fifth_0_1]
632;60;1/32;1789/32;370;2;ornamentation;0;59;False;8;[monotonic_perfect_fifth_0_1]
633;62;1/32;895/16;371;2;ornamentation;0;59;False;8;[monotonic_perfect_fifth_0_1]
634;64;1/32;1791/32;372;2;ornamentation;0;59;False;8;[monotonic_perfect_fifth_0_1]
637;65;1/2;56;373;2;match;1;59;True;8;[monotonic_perfect_fifth_0_1]
667;57;1/16;933/16;389;2;ornamentation;0;61;True;10;[monotonic]
668;59;1/32;467/8;390;2;ornamentation;0;61;False;10;[monotonic]
669;60;1/32;1869/32;391;2;ornamentation;0;61;False;10;[monotonic]
670;62;1/32;935/16;392;2;ornamentation;0;61;False;10;[monotonic]
671;64;1/32;1871/32;393;2;ornamentation;0;61;False;10;[monotonic]
674;65;1/8;117/2;394;2;match;2;61;True;10;[monotonic]
768;57;1/6;64;443;2;match;2;63;True;12;[monotonic]
780;55;1/16;259/4;449;2;match;0;63;False;12;[monotonic]
781;57;1/16;1037/16;450;2;ornamentation;0;63;False;12;[monotonic]
782;58;1/16;519/8;451;2;ornamentation;0;63;False;12;[monotonic]
783;60;1/16;1039/16;452;2;ornamentation;0;63;False;12;[monotonic]
785;58;1/4;65;453;2;match;0;63;True;12;[monotonic]
1226;59;1/16;1533/16;694;2;ornamentation;0;68;True;17;[non_monotonic]
1227;60;1/32;767/8;695;2;ornamentation;0;68;False;17;[non_monotonic]
1228;59;1/32;3069/32;696;2;ornamentation;0;68;False;17;[non_monotonic]
1229;57;1/32;1535/16;697;2;ornamentation;0;68;False;17;[non_monotonic]
1230;59;1/32;3071/32;698;2;ornamentation;0;68;False;17;[non_monotonic]
1232;60;1/4;96;699;2;match;0;68;True;17;[non_monotonic]
175;69;1/8;71/4;130;0;match;0;69;True;0;[non_monotonic]
176;70;1/32;143/8;131;0;ornamentation;0;69;False;0;[non_monotonic]
177;69;1/32;573/32;132;0;ornamentation;0;69;False;0;[non_monotonic]
178;67;1/32;287/16;133;0;ornamentation;0;69;False;0;[non_monotonic]
179;69;1/32;575/32;134;0;ornamentation;0;69;False;0;[non_monotonic]
181;70;3/8;18;135;0;match;0;69;True;0;[non_monotonic]
348;69;1/8;63/2;217;0;match;0;72;True;3;[monotonic]
349;67;1/16;253/8;218;0;ornamentation;0;72;False;3;[monotonic]
350;65;1/16;507/16;219;0;ornamentation;0;72;False;3;[monotonic]
351;64;1/16;127/4;220;0;ornamentation;0;72;False;3;[monotonic]
352;62;1/16;509/16;221;0;ornamentation;0;72;False;3;[monotonic]
353;64;1/32;255/8;222;0;ornamentation;0;72;True;3;[monotonic]
352;62;1/16;509/16;221;0;ornamentation;0;73;True;4;[monotonic]
353;64;1/32;255/8;222;0;ornamentation;0;73;False;4;[monotonic]
354;65;1/32;1021/32;223;0;ornamentation;0;73;False;4;[monotonic]
355;67;1/32;511/16;224;0;ornamentation;0;73;False;4;[monotonic]
356;69;1/32;1023/32;225;0;ornamentation;0;73;False;4;[monotonic]
360;70;1/4;32;226;0;match;0;73;True;4;[monotonic]
1081;69;1/16;1389/16;607;0;ornamentation;0;90;True;21;[non_monotonic]
1082;70;1/32;695/8;608;0;adaptation;0;90;False;21;[non_monotonic]
1083;69;1/32;2781/32;609;0;ornamentation;0;90;False;21;[non_monotonic]
1084;67;1/32;1391/16;610;0;ornamentation;0;90;False;21;[non_monotonic]
1085;69;1/32;2783/32;611;0;ornamentation;0;90;False;21;[non_monotonic]
1089;70;3/16;87;612;0;match;0;90;True;21;[non_monotonic]
